,Unnamed: 0,comment
639,639,Alhamdulillah ya Allah akhir nya apa yg di inginkan masyarakat indonesia terjadi hari ini 🤲🤲🤲 ... Semoga mendapatkan pengganti yg lebih baik lgi yg mempunyai ADAB dan etika sebagai pejabat pelayan masyarakat ... 💪💪💪
640,640,JUAL ES TEH AJA MIFTAH... JGN SOK TAU AGAMA.. ALLAH BUKA KEDOKMU..
641,641,"Sejarah baru di Indonesia* gara2 kalimat Gus Miftah, hikmahnya membawa Rezeki yg luar biasa buat penjual Es teh adlh sebuah Anugerah kemuliaan yg tertinggi,  krna baru kali ini rakyat biasa seorang Gus Miftah BS lsg di percaya oleh seorang presiden RI, pdhal spjg Indonesia merdeka blm ada, ambil hikmahnya utk saudaraku di tanah air,"
642,642,"Gentleman, semoga dikuti pejabar²  yg salah atau korup"
643,643,"Suka"" kamu ...mundur ia tak mundur pun ia ."
644,644,"Makanya jangan arogan ,"
645,645,Yang tertawa terbahak-bahak macam mau lompat sebelah kanan Gus Miftah itu parah juga
646,646,"Alhamdulillah, kalau sadar diri"
647,647,kok bisa²nya masih gak mau mengakui bhwa  kamu di pecat itu atas permintaan seluruh rakyat indonesia
648,648,Ganti sama TGB..baru mantaap..
649,649,"Bukan Soal Ratusan Juta,,Ini Msalah Akhlak dari seorang Ulama Yang Tidak sepatutnya Mengeluarkan Kalimat Kotor,Mulutmu HarimauMu"
650,650,"Betul Gus,punya da,wah masing "" karakter berbeda"
651,651,Baguuus MUNDUR ajja udah. (TiTiK)
652,652,"Ketika amanah kita lebih besar lebih berat dan jadi panutan umat. alangkah lebih baiknya kita lebih menjaga lisan.
Karna lisan bisa menaikkan derajat kita dan juga bisa menjatuhkan kita.
 Semoga kita bs menjadi manusia yg slalu introspeksi diri.  Dan berhati2 dalam berucap"
653,653,Mulutmu adalah harimaumu.
654,654,Gitu dong...lebih di jaga lisanmu...lidah itu lebih tajam dari pedang .
655,655,Keputusan itu karna di suruh presiden parabowo..pastinya..😅
656,656,"Bukan pertama kali gus miftah menghina penjual es teh..
Ini karena viral saja dia mau minta maaf"
657,657,DRAMA yg.sangat membagong kan.
658,658,"Baguuus bangeet, dari pd membawa nama presiden dan syiear islam tercemar oleh orang islam yg arogannn kaya habib no  rusak ajaran Islammm dari Nabi SAW.."
659,659,Miftaj terlalu banyak komen singkat saja jelas dan padat tak perlu penjelsan
660,660,Jadikan  pembelajaran kita semua ambil hikmahnya
661,661,"Pembelajaran ke depan mnjd lbh baik, tetep semangat 💪👌"
662,662,Kadang manusia lupa kalo lagi diatas
663,663,"Diambil hikmahnya Gus, Semoga dg kejadian ini bisa menjadi pribadi yang lebih santun. Allah menegur anda lewat Bapak penjual Es Teh, karena dg kejadian ini.... Akhirnya anda sadar jika selama ini perkataan yang anda anggap sepele, ternyata banyak menyakiti hati orang lain"
664,664,Mundur saja nggk ad gunanya
665,665,Kali ini saya respek kepada Anda Gus Miftah
666,666,Diangkat derajat anda miftah tapi lupa diri karna jabatan dan tenar menjatuhkan derajat pedagang kecil ....anda miftah meredahkan org hari ini anda berbalik yg direndahkan
667,667,Beliau di pecat olh pak prabowo tp bilangnya mundur dg tujuan menutupi rasa malu karna pemecatan itu.
668,668,Nangisi opo gus
669,669,"Lebih baik mundur lach gus, dari pada lisan mu tidak bisa dijaga etika nya terhadap wong cilek.
Habis mundur terus jualan es teh aja gus."
670,670,Gua ga butuh gombalan lu bro
671,671,SUDAH TERLAMBAT KANG UNTUK MEYESAL PERBUATAN  MU
672,672,"Tepat sekali karna itu memang gak tepat kalau buat orang yg tidak tepat, mungkin lebih terhormat kalau mengundurkan diri saja."
673,673,"Alhamdulila Gus , kembali ke Pitra, manusia smoga di ridhoi Allah SWT,"
674,674,"Si Miftah anda terlalu sombong
Karna posisi lagi di atas
Liat kebawah yg lain kecil
Tidak kontrol diri.. 
Lupa diri lupa daratan"
675,675,Kuasa Allah swt itu benar adanya. Jangan menghina orang lemah  krn mereka doanya tembus kelangit tanpa ada halangan
676,676,"joooos,,,,kiyai gk pantes di anut...gk punya adab suka merendah kan orang.😅😅😅"
677,677,ganti habib jafar nih mantap
678,678,"Yayaya..? Jiwa kesatria Gus .
Gk ada perlu vidio... Model gini"
679,679,Bagus dan sempurnakan dulu jiwanya karena kekhilafan yg berulang ulang itu adalah penyakit
680,680,"Yayaya..? Jiwa kesatria Gus .
Gk ada perlu vidio... Model gini"
681,681,Mudah mudahan ada pekerjaan yg lebih baik ya pak Gus jgn bercanda sama pedagang yg lebih tua semangat Gus Miftah
682,682,"akui kesalahanmu,itu smua ulah kamu semata,kamu cocoknya membanyol,kamu gak patut jadi pendakwah,kalau sudah begini silahkan kamu tertawa spuas puasnya"
683,683,"Yayaya..? Jiwa kesatria Gus .
Gk ada perlu vidio... Model gini"
684,684,Skalian sama orang2 yg disekeliling Gus miftah
685,685,Bisa dicontoh pejabat yg lain  termasuk yg korupsi mundur
686,686,"Mudur alon2 lebih baik dari pada mudur lompat,yang jelas pada hikmah nya ,ke bapak penjual es , rendah di mata manusia tinggi di mata Allah,sakit kalu jdi anak orang tua di buat kaya gini 😭😭😭"
687,687,Prilaku dan titut itu perlu
688,688,Tak layak lo jadi seorang penceramah karna tak sesuai dgn ucapanmu banyak belajar lagi ya... Salamatul insan bihifdil lisan ingat itu
689,689,Hilaf nya orang Alim masih membawa keberkahan pada orang lain
690,690,"Jgn bicara  Allah , ustad apaan itu, menghina wong cilik, 
 Belajar dulu lu ilmu tauhid 100tahun lgi baru lu jdi ustad,"
691,691,Syukurlah jika Gus menyadari nya
692,692,Prilaku dan titut itu perlu
693,693,Jempol buat gus miftah yg ga membela diri atau mencari pembenaran mengakui kesalahan dan kekeliruanya insyaallah Allah akan memaafkannya karrna semua sudah kehendaknya
694,694,Beda dengan  pemilik akun fufu fafa ya.
695,695,"kedepan lebih hati2 dalam berucap Kang Gus, apalagi sbg pendakwah, bahkan Kanjeng Nabi saja santun dalam menyebarkan agama Islam suri tauladan yang baik"
696,696,"Kasian bener bapak mini 😭 aku sedih pak liatnya  😭

 Betul itu pak Kebeneran itu milik Allah"
697,697,Hahaha.. Ogah banget semangati orang sombong.. Salam dari banten
698,698,Bapak gus saya banhgga dengan  engkau.karna allah mengangkat drajat tukang es melalui engkau.engkau tidak bersalah.....justru saya bangga dengan engkau....inilah indahnya islam....amin
699,699,Sudah pantas mundur !!! Yang pantas Abdul Somad n Adi Hidayat keduanya pandai² dan Istiqomah !!!
700,700,Lebih baik mundur dari pada bikin malu.🎉🎉🎉🎉
701,701,"mungkin itu sudah takdirmu gus,"
702,702,Udah keenakan menghina sesama manusia...makanya ke bablasan alias rem bloong...semoga menjadi pelajaran buatmu Miftah...
703,703,Saya mengundurkan diri karena ada tekanan bro
704,704,Sebelum di lengserkan Akir nya mengundurkan diri
705,705,Kuwalat kamu.gus
706,706,Benar sekali presiden pak Prabowo mundur dari staf khusus Gus mifta presiden pak Prabowo Indonesia mantap jos yes 👍🇮🇩❤️🇮🇩💪
707,707,ok
708,708,GAYA MU GuS  GuS   (. Dasar  jongos  habib )
709,709,Hahahaj kamoklase saja kata mengundurkan diri yg mungkin sdh dpt bocoran bakalan dipecat.karna tdk mau malu yakh secepatnya mengundurkan diri hahaha biar terkesan kesatria 😂
710,710,"Akhirnya...preman diskotik dgn sadar diri mundur juga,,,alih"" tersedu,,,lalu gmna perihnya tukang es yg direndahkan dimuka ribuan manusia ???? 
Air matamu hanya sesaat...gmna dgn air mata tukang es yg mencari nafkah halal yg kamu rendahkan emmm????"
711,711,"Gara"" sombong ya gus😂"
712,712,Cukur Rambutmu Miftah...kaya Pereman pasar aja....gue lihat usraz di Indonesia baru kali ini lihat ustaz gondrong ..
713,713,Yayaya.. nm
714,714,Alhamdulillah sekarang bang gusmitftah jd wong cilik lg..
715,715,"Ikut sedih gus,sy ngepens banget dr awal da,wah"
716,716,Setau saya orang baik apalagi sudah dipanggil ustas itu biasanya tutur sapanya lembut dn sabar...maaf apakah itu tangis kepalsuan tidak menyentuh hati
717,717,Iya lah harus mudur ngga menyontoh yang Baek 🤭
718,718,"dia sambil baca karangannya ya, kalau bgtu bukan ucapan dari hatinya,"
719,719,Alhamdulillah. Allah telah memperlihatkan kekuasaan Nya.
720,720,Engkau berhati mulia saya yakin itu. Lanjutkan perjuangan mu doaku mohon kepada allah selmat dunia aherat
721,721,Mf gus krna smpean udah nandur kta yg sllu menyakitkan hti orng2 yg ingin bljar sma anda mlh smpean bnyak kta2 yg bkin orng skit hati hri ini smpean menen hasil dari buatan smpean sndri mf gus sllu banyak istifar smga ini jdi pljran buat kita smua
722,722,Itu jiwa kesatriya bisa mengakui kesalahanya cubo yg koropsi pasti gk berani 💪👍👍
723,723,Nggak usah begitu yang penting kmu tanggung jawab nanti di akerat bersama kru mu yang ngakak ketawanya sebagai kayu vakar neraka itu yaa ustad macam gini nih rasakan nanyi balasan dari Slloh yang maha dah syaat
724,724,Cocok jadi anggota ketoprak humor
725,725,Lucu ni murah berkah....
726,726,"Kemaren ketawa,sekarang mewek"
727,727,"Semangat gus, orang yg benci yg menghujat ini itu, manusia ada hilapnya,"
728,728,Benar sekali presiden pak prabowo mundur staf khusus Gus mifta presiden pak Prabowo Indonesia mantap jos yes 👍🇮🇩❤️🇮🇩💪
729,729,"nah gitu dong miftah mundur jadi utusan presiden daripada di pecat, karena msh bnyk ustad yg lebih baik."
730,730,Ngapain nangis itu kan kesalahan lo sendiri makanya kalo ngomong hati2 ap lagi lo bisa ngomongin orang lain nasehati orang lain tp ucapanmu sangat buruk sekali
731,731,"Bisa di contoh sifat kesatria nya, semoga jadi contoh buat para pejabat yang 
..."
732,732,"ALHAMDULILLAH, PEMBULI WONG MELARAT MENGUNDURKAN DIRI, GUSTI ALLAH MBOTEN SARE"
733,733,mtak na ulah sa ucap2 na lmun lain ucapeunana...........
734,734,bagus dh lu mundur. sblm dipecat
735,735,Tuh buat contoh yg lain...
736,736,Butuh waktu ingin dihargai dihormati sesama jangan mentang2 dipercaya presiden ya yg bisa menunjukan
737,737,CERAMAHNYA  JUGA MUNDUR   JUGA  agar kata  tidak beradab tidak menular
738,738,Jgn nangis gus air mata loh buaya mngkanye jngn loh tggiin ilmu tapi adab jg
739,739,Hore... Hore.. Hore... Hahaha.... Wkwkwk😅
740,740,Dimanapun dan kepada siapapun..jagalah lisanmu..ini contoh.
741,741,Benar sekali presiden pak Prabowo mundur staf khusus presiden pak Prabowo mantap jos yes 👍🇮🇩❤️🇮🇩💪
742,742,"Pada cekak pikiranya..! Itu hanya dibilang ""GOBLOK "" dari lisan yg selalu baik, penjual ' S ' bisa kejatuhan rezeki.MasyaAlloh. Coba yg bilang pendakwa yg mulutnya sering caci maki yg kotor bilang 'Gobllok ' ada yg ngajak UMROH...??  Saya yakin itu reflek dan candaan. Sdh minta maaf itu sdh luar bisa. PADA CEKAK PIKIRANYA.PADA EGO. Bukanya sy  membela Gus Mifta."
743,743,Makanya jangan asal-asalan ngomong... introspeksi diri
744,744,"mendingan jadi pelawak itu malah cocok,gak usah berlagak pake nangis² sgala,gak usah exting"
745,745,"Bukan kesadarn loh gus tapi dh bnyak masyarakat supaya loh d pecat sm pak Prabowo,bisa aj loh komentar"
746,746,Jiwa satria yg perlu d contoh
747,747,Hahahaha pan nangis miptah kmu bkn pecramah tpi tukang obat keliling mip
748,748,ceramah gx berpaedah
749,749,syukur dah tenang 😢😢😢
750,750,"Semangat Gus jabatan jangan di tangisi,jadi pendakwah yg ikhlas lebih mulia di hadapan Allah"
751,751,Mewek
752,752,"Penyesalan itu datang diakhir,dan rasa bersalah itu kita anggap suatu dosa, semoga kejadian ini tidak terulang lagi untuk Gus Gus yang lain,karena sejatinya semua makhluk adalah sama,tiada berbeda,dan tidak ada yang bisa membedakan,ingat Alloh maha penyayang untuk semua umat dan hambanya!!!"
753,753,"Menangis krn dapat tekanan ya😂🤣 
Menangis krn mundur jabatan ya😂🤣

Intinya gila jabatan😂🤣
Gk sebanding kamu ngomong pelecehan ke orang sekarang menangis😂🤣


Bagus lah klo miftah mundur 😂🤣"
754,754,"Salahe Gus Miftah saja manfaat untuk orang lain.

 Apalagi benere...
Saya tahu Gus Miftah itu kasar.  Tapi Gus Miftah itu orang yg menyanyangi orang lain..juga sangat menghormati isterinya. Maka rezekinya lancar"
755,755,Mungkin Alloh juga memaaf kan masa sesama manudia tdk memaaf kan ssmpei hrs undur diri
756,756,Ngono ko nangis? Garangnya mulutmu kepada orang lemah seperti penjual es waktu itu.. Sekarang nangis
757,757,Loe enggak pantas jadi kyai  loe itu bisanya menghina pedagang kecil
758,758,Jngn nangis dong jantan jantan.dong.ko nangis sih..malu lah.
759,759,"Udah biasa hina orang bukan kecoplosan itu, bagus lah dia mundur"
760,760,Demi  Indonesia maju
761,761,NgapIn menangis?
762,762,"alah gk usah berdalil,kenyataannya mulut kamu kotor,tingkah lakumu menjijikkan"
763,763,"Syukurlah kl anda sadar diri, untuk mengundurkan diri"
764,764,Preeeeeeeeettttttttt
765,765,Ah sku mah tdk setuju
766,766,Sabar bos inggat tihan.
767,767,Ngajari ADAB ga iso nglakoni gus gus sedih aku GUS
768,768,Ngaku hilap setiap ceramah maki org lain kapan membuat benar sama bangsa indonesia😊😅
769,769,Kalau dinilai dr kaca mata hakikat Gus Miftah ya ga salah  Krn dibuat alat atau lantaran utk mengangkat derajat si penjual es
770,770,diambil hikmahnya di lihat dari segala sisi sudut pandang mungkin sudah takdir dan kehendak Alloh SWT untuk mengakat derajatnya bapak Sunhaji dg cara menhadiri acara Mas Miftah..
771,771,Alhamdulillah...
772,772,Tertekan ni ya 😂
773,773,"Viral ucapan kontroversi, tepatkah Gus Miftah mundur???"
774,774,"Gus Miftah manusia yg gak beradab,dasar munafik"
775,775,Seharus nya tdk hrs mundur nama nya juga mnusia gus juga mnusia ga sampei segituh nya
776,776,Mangkanya ngaji rasa gus.. Mulut mu adalah harimau mu
777,777,Ceramah gus sudah tak ada maknanya lg buat malu gus2 saja bagus kau undur Kerna tak layak kau bergelar gus
778,778,Mantap
779,779,"Syukurlah kalau sadar diri,"
780,780,"Bagus jika mundur, buat malu aja sebagai ustadz"
781,781,Ga usah nangis lah g ad guna y g tau diri ustad ko koyo ngene
782,782,"Nangis di buat2 ,,sombong si u asal ceramah saya mau di angkat jadi Mentri agama sama Prabowo saya tolak,,skrng mlh ancur KRNA kesombongan"
783,783,Amin yang sabar Pak ustazd mungkin Allah berkehendak lain semoga Gus selalu di beri hidayah.
784,784,"BAHAHAHA,MANTAP"
785,785,"smua manusia py kekurangan bs hilaf,  yg comen jgn byk bacot"
786,786,Itu baru bener mas gusssss.
787,787,Ya bagus la kau mundur
788,788,Nagis darah pun aku tak kasian mulut pedas lagi menjabat
789,789,Jd kan prlajaran pengalaman ok
790,790,Sangat ksatria ..semangat GUS MIFTAH
791,791,Mulutmu adalah harimaumu
792,792,Percayalah ALLAH bersama kita gus ..❤❤
793,793,Mk ya gus walau sudah di atas tetap andap angsor adap itu jauh lebih penting dr pada ilmu  orang yg beradap sudah pasti berilmu sekarang bnyk orang yg berilmu pinter tp adap ya salah kaprah semoga kedepan ya bs berubah menjadi lebih baik lg gus miftah
794,794,"Emange kudune Kya kwe ,,,,"
795,795,Ngapain pakek nanges barang cengeng ter nyata kau
796,796,Isigfar kau .jangan ngejek orang menghina orang.jangan nangis.itu ulah kau
797,797,Anak SD juga bisa klo baca artinya..
798,798,Syukur dah kalau mundur...
799,799,"Bagus,.... Banyak yg lain pak, yg lebih pantas."
800,800,Allhamdulillah...... 1 orang munafik sudah mulai... Sadar sedikit...
801,801,Dungo dinungo Gus Miftah....!!!!
802,802,"Ke presiden minta maafnya sambil nangis, ke penjual es minta maafnya sambil bercanda"
803,803,Oalah Gus Miftah. ????? Yg sabar. Kita ambil hikmah nya Gus. Mungkin Alloh beri cobaan pada Gus. Semoga gus.semiga Gus legowo. Dan di angkat drajatnya oleh Alloh. ....yg udah ya udah Gus. Kita ke depan jalan ber hati hati. Gih Gus?
804,804,Semangat gus'manusia tidak ada yang sempurna 🔥🔥🔥🔥
805,805,Luar biasa hebat..Gus Miftah hebat ..rendah hati..perlu dicontohi
806,806,Gampang loh komentar .......tpi jalani pada dri kita sendiri itu susah.
807,807,Baguslah
808,808,Cuba di ambil hikmahnya ..kalau gk gara gara gus mitfah penjual es teh gk mungkin dapet ratusan juta ...
809,809,"Ustad sama kyai dikampung saya lebih beradap dan sopan dari segi lisan dan bahasa, tidak seperti sampean Gus"" menurut saya blm pantas sampean jdi tokoh agama yg selalu ceramah dmn2 tapi prilaku anda sangat merendahkan orang lain dan menghina orang"" terlepas dari itu sama jah kau menghina ciptaan Gusti ALLAH SWT,, salam santun dari saya rakyat biasa yg tinggal di pagentongan Bogor Tubagus mama falaq 🙏🙏🙏"
810,810,etika sopan santun totokromo rak njih kedah di agem to mas Miftah nopo maleh panjenengan meniko panutan..
811,811,Kualat
812,812,"Yg dikutip ayat ttg jabatan. Kenapa ga hadist ""Berkata yg baik, atau diam""?? 😅"
813,813,"Kalau perlu jangan ceramah lagi,, merusak banyak orang"
814,814,Adab LBH tinggi tingkatan nya di atas ilmu. Adab GK ber ilmu. Ya kurang lengkap.ap lagi ber ilmu gak ber adab. Eman lah........
815,815,Yo pancen kudu sadar.
816,816,Baca ayat Alquran nya bukan baca artinya.... Katanya Miftah kiyai.....kalau baca artinya anak SD juga bisa. Kalau Miftah gak bisa baca Qur'an suruh yg di samping ente yg ikut tertawa ngakak yg katanya dia juga kiai yang punya pesantren. Ente bukan pendakwah agama tapi ente menjual agama
817,817,Memang Lidah tdk bertulang .
818,818,"Bagus kalo mengundurkan diri...berarti anda tau diri..
Setelah ini usman ali yg harus diusut, TERTAWANYA SANGAT MELECEHKAN SEKALI."
819,819,Lantaran gus miftah . Bpk si bkul es ky mendadak . Donasi datang dr penjuru yutuber.
820,820,Kapok 🤣
821,821,Mungkin Gus Miftah hilaf . Manusia ada hilafnya. Maka kalo toh kebanyakan gurau. .kbanyakan kepricut omong.apalagi seorang da'i. Kan seharusnya hati hati dan penuh tatakrana pada siapapun. Bgtu mnurun aku
822,822,Alhamdulillah .... sipreman diskotik imi mundur juga..
823,823,Ngapain nangis
824,824,Bagus lah
825,825,Alhamdulillah... ustadz2 ga jelas mulai Alloh buka aib2nya
826,826,Tangisan biawak
