Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,comment,sentiment
698,698,698,bapak gus saya banhgga dengan  engkaukarna allah mengangkat drajat tukang es melalui engkauengkau tidak bersalahjustru saya bangga dengan engkauinilah indahnya islamamin,netral
699,699,699,sudah pantas mundur  yang pantas abdul somad n adi hidayat keduanya pandai dan istiqomah ,netral
700,700,700,lebih baik mundur dari pada bikin malu,netral
701,701,701,mungkin itu sudah takdirmu gus,netral
702,702,702,udah keenakan menghina sesama manusiamakanya ke bablasan alias rem bloongsemoga menjadi pelajaran buatmu miftah,netral
703,703,703,saya mengundurkan diri karena ada tekanan bro,netral
704,704,704,sebelum di lengserkan akir nya mengundurkan diri,netral
705,705,705,kuwalat kamugus,netral
706,706,706,benar sekali presiden pak prabowo mundur dari staf khusus gus mifta presiden pak prabowo indonesia mantap jos yes ,netral
707,707,707,ok,positif
708,708,708,gaya mu gus  gus    dasar  jongos  habib ,netral
709,709,709,hahahaj kamoklase saja kata mengundurkan diri yg mungkin sdh dpt bocoran bakalan dipecatkarna tdk mau malu yakh secepatnya mengundurkan diri hahaha biar terkesan kesatria ,positif
710,710,710,akhirnyapreman diskotik dgn sadar diri mundur jugaalih tersedulalu gmna perihnya tukang es yg direndahkan dimuka ribuan manusia  air matamu hanya sesaatgmna dgn air mata tukang es yg mencari nafkah halal yg kamu rendahkan emmm,netral
711,711,711,gara sombong ya gus,netral
712,712,712,cukur rambutmu miftahkaya pereman pasar ajague lihat usraz di indonesia baru kali ini lihat ustaz gondrong ,netral
713,713,713,yayaya nm,netral
714,714,714,alhamdulillah sekarang bang gusmitftah jd wong cilik lg,netral
715,715,715,ikut sedih gussy ngepens banget dr awal dawah,netral
716,716,716,setau saya orang baik apalagi sudah dipanggil ustas itu biasanya tutur sapanya lembut dn sabarmaaf apakah itu tangis kepalsuan tidak menyentuh hati,netral
717,717,717,iya lah harus mudur ngga menyontoh yang baek ,netral
718,718,718,dia sambil baca karangannya ya kalau bgtu bukan ucapan dari hatinya,netral
719,719,719,alhamdulillah allah telah memperlihatkan kekuasaan nya,netral
720,720,720,engkau berhati mulia saya yakin itu lanjutkan perjuangan mu doaku mohon kepada allah selmat dunia aherat,netral
721,721,721,mf gus krna smpean udah nandur kta yg sllu menyakitkan hti orng2 yg ingin bljar sma anda mlh smpean bnyak kta2 yg bkin orng skit hati hri ini smpean menen hasil dari buatan smpean sndri mf gus sllu banyak istifar smga ini jdi pljran buat kita smua,netral
722,722,722,itu jiwa kesatriya bisa mengakui kesalahanya cubo yg koropsi pasti gk berani ,netral
723,723,723,nggak usah begitu yang penting kmu tanggung jawab nanti di akerat bersama kru mu yang ngakak ketawanya sebagai kayu vakar neraka itu yaa ustad macam gini nih rasakan nanyi balasan dari slloh yang maha dah syaat,netral
724,724,724,cocok jadi anggota ketoprak humor,netral
725,725,725,lucu ni murah berkah,netral
726,726,726,kemaren ketawasekarang mewek,netral
727,727,727,semangat gus orang yg benci yg menghujat ini itu manusia ada hilapnya,netral
728,728,728,benar sekali presiden pak prabowo mundur staf khusus gus mifta presiden pak prabowo indonesia mantap jos yes ,netral
729,729,729,nah gitu dong miftah mundur jadi utusan presiden daripada di pecat karena msh bnyk ustad yg lebih baik,netral
730,730,730,ngapain nangis itu kan kesalahan lo sendiri makanya kalo ngomong hati2 ap lagi lo bisa ngomongin orang lain nasehati orang lain tp ucapanmu sangat buruk sekali,netral
731,731,731,bisa di contoh sifat kesatria nya semoga jadi contoh buat para pejabat yang ,netral
732,732,732,alhamdulillah pembuli wong melarat mengundurkan diri gusti allah mboten sare,netral
733,733,733,mtak na ulah sa ucap2 na lmun lain ucapeunana,netral
734,734,734,bagus dh lu mundur sblm dipecat,netral
735,735,735,tuh buat contoh yg lain,netral
736,736,736,butuh waktu ingin dihargai dihormati sesama jangan mentang2 dipercaya presiden ya yg bisa menunjukan,netral
737,737,737,ceramahnya  juga mundur   juga  agar kata  tidak beradab tidak menular,netral
738,738,738,jgn nangis gus air mata loh buaya mngkanye jngn loh tggiin ilmu tapi adab jg,netral
739,739,739,hore hore hore hahaha wkwkwk,positif
740,740,740,dimanapun dan kepada siapapunjagalah lisanmuini contoh,netral
741,741,741,benar sekali presiden pak prabowo mundur staf khusus presiden pak prabowo mantap jos yes ,netral
742,742,742,pada cekak pikiranya itu hanya dibilang goblok  dari lisan yg selalu baik penjual  s  bisa kejatuhan rezekimasyaalloh coba yg bilang pendakwa yg mulutnya sering caci maki yg kotor bilang gobllok  ada yg ngajak umroh  saya yakin itu reflek dan candaan sdh minta maaf itu sdh luar bisa pada cekak pikiranyapada ego bukanya sy  membela gus mifta,netral
743,743,743,makanya jangan asalasalan ngomong introspeksi diri,netral
744,744,744,mendingan jadi pelawak itu malah cocokgak usah berlagak pake nangis sgalagak usah exting,netral
745,745,745,bukan kesadarn loh gus tapi dh bnyak masyarakat supaya loh d pecat sm pak prabowobisa aj loh komentar,netral
746,746,746,jiwa satria yg perlu d contoh,netral
747,747,747,hahahaha pan nangis miptah kmu bkn pecramah tpi tukang obat keliling mip,positif
748,748,748,ceramah gx berpaedah,netral
749,749,749,syukur dah tenang ,netral
750,750,750,semangat gus jabatan jangan di tangisijadi pendakwah yg ikhlas lebih mulia di hadapan allah,netral
751,751,751,mewek,netral
752,752,752,penyesalan itu datang diakhirdan rasa bersalah itu kita anggap suatu dosa semoga kejadian ini tidak terulang lagi untuk gus gus yang lainkarena sejatinya semua makhluk adalah samatiada berbedadan tidak ada yang bisa membedakaningat alloh maha penyayang untuk semua umat dan hambanya,netral
753,753,753,menangis krn dapat tekanan ya menangis krn mundur jabatan yaintinya gila jabatangk sebanding kamu ngomong pelecehan ke orang sekarang menangisbagus lah klo miftah mundur ,netral
754,754,754,salahe gus miftah saja manfaat untuk orang lain apalagi beneresaya tahu gus miftah itu kasar  tapi gus miftah itu orang yg menyanyangi orang lainjuga sangat menghormati isterinya maka rezekinya lancar,netral
755,755,755,mungkin alloh juga memaaf kan masa sesama manudia tdk memaaf kan ssmpei hrs undur diri,netral
756,756,756,ngono ko nangis garangnya mulutmu kepada orang lemah seperti penjual es waktu itu sekarang nangis,netral
757,757,757,loe enggak pantas jadi kyai  loe itu bisanya menghina pedagang kecil,netral
758,758,758,jngn nangis dong jantan jantandongko nangis sihmalu lah,netral
759,759,759,udah biasa hina orang bukan kecoplosan itu bagus lah dia mundur,netral
760,760,760,demi  indonesia maju,netral
761,761,761,ngapin menangis,netral
762,762,762,alah gk usah berdalilkenyataannya mulut kamu kotortingkah lakumu menjijikkan,netral
763,763,763,syukurlah kl anda sadar diri untuk mengundurkan diri,netral
764,764,764,preeeeeeeeettttttttt,netral
765,765,765,ah sku mah tdk setuju,netral
766,766,766,sabar bos inggat tihan,netral
767,767,767,ngajari adab ga iso nglakoni gus gus sedih aku gus,netral
768,768,768,ngaku hilap setiap ceramah maki org lain kapan membuat benar sama bangsa indonesia,netral
769,769,769,kalau dinilai dr kaca mata hakikat gus miftah ya ga salah  krn dibuat alat atau lantaran utk mengangkat derajat si penjual es,netral
770,770,770,diambil hikmahnya di lihat dari segala sisi sudut pandang mungkin sudah takdir dan kehendak alloh swt untuk mengakat derajatnya bapak sunhaji dg cara menhadiri acara mas miftah,netral
771,771,771,alhamdulillah,netral
772,772,772,tertekan ni ya ,netral
773,773,773,viral ucapan kontroversi tepatkah gus miftah mundur,netral
774,774,774,gus miftah manusia yg gak beradabdasar munafik,netral
775,775,775,seharus nya tdk hrs mundur nama nya juga mnusia gus juga mnusia ga sampei segituh nya,netral
776,776,776,mangkanya ngaji rasa gus mulut mu adalah harimau mu,netral
777,777,777,ceramah gus sudah tak ada maknanya lg buat malu gus2 saja bagus kau undur kerna tak layak kau bergelar gus,netral
778,778,778,mantap,netral
779,779,779,syukurlah kalau sadar diri,netral
780,780,780,bagus jika mundur buat malu aja sebagai ustadz,netral
781,781,781,ga usah nangis lah g ad guna y g tau diri ustad ko koyo ngene,netral
782,782,782,nangis di buat2 sombong si u asal ceramah saya mau di angkat jadi mentri agama sama prabowo saya tolakskrng mlh ancur krna kesombongan,netral
783,783,783,amin yang sabar pak ustazd mungkin allah berkehendak lain semoga gus selalu di beri hidayah,netral
784,784,784,bahahahamantap,netral
785,785,785,smua manusia py kekurangan bs hilaf  yg comen jgn byk bacot,netral
786,786,786,itu baru bener mas gusssss,netral
787,787,787,ya bagus la kau mundur,netral
788,788,788,nagis darah pun aku tak kasian mulut pedas lagi menjabat,netral
789,789,789,jd kan prlajaran pengalaman ok,positif
790,790,790,sangat ksatria semangat gus miftah,netral
791,791,791,mulutmu adalah harimaumu,netral
792,792,792,percayalah allah bersama kita gus ,netral
793,793,793,mk ya gus walau sudah di atas tetap andap angsor adap itu jauh lebih penting dr pada ilmu  orang yg beradap sudah pasti berilmu sekarang bnyk orang yg berilmu pinter tp adap ya salah kaprah semoga kedepan ya bs berubah menjadi lebih baik lg gus miftah,netral
794,794,794,emange kudune kya kwe ,netral
795,795,795,ngapain pakek nanges barang cengeng ter nyata kau,netral
796,796,796,isigfar kau jangan ngejek orang menghina orangjangan nangisitu ulah kau,netral
797,797,797,anak sd juga bisa klo baca artinya,netral
798,798,798,syukur dah kalau mundur,netral
799,799,799,bagus banyak yg lain pak yg lebih pantas,netral
800,800,800,allhamdulillah 1 orang munafik sudah mulai sadar sedikit,netral
801,801,801,dungo dinungo gus miftah,netral
802,802,802,ke presiden minta maafnya sambil nangis ke penjual es minta maafnya sambil bercanda,netral
803,803,803,oalah gus miftah  yg sabar kita ambil hikmah nya gus mungkin alloh beri cobaan pada gus semoga gussemiga gus legowo dan di angkat drajatnya oleh alloh yg udah ya udah gus kita ke depan jalan ber hati hati gih gus,netral
804,804,804,semangat gusmanusia tidak ada yang sempurna ,netral
805,805,805,luar biasa hebatgus miftah hebat rendah hatiperlu dicontohi,netral
806,806,806,gampang loh komentar tpi jalani pada dri kita sendiri itu susah,netral
807,807,807,baguslah,netral
808,808,808,cuba di ambil hikmahnya kalau gk gara gara gus mitfah penjual es teh gk mungkin dapet ratusan juta ,netral
809,809,809,ustad sama kyai dikampung saya lebih beradap dan sopan dari segi lisan dan bahasa tidak seperti sampean gus menurut saya blm pantas sampean jdi tokoh agama yg selalu ceramah dmn2 tapi prilaku anda sangat merendahkan orang lain dan menghina orang terlepas dari itu sama jah kau menghina ciptaan gusti allah swt salam santun dari saya rakyat biasa yg tinggal di pagentongan bogor tubagus mama falaq ,netral
810,810,810,etika sopan santun totokromo rak njih kedah di agem to mas miftah nopo maleh panjenengan meniko panutan,netral
811,811,811,kualat,netral
812,812,812,yg dikutip ayat ttg jabatan kenapa ga hadist berkata yg baik atau diam ,netral
813,813,813,kalau perlu jangan ceramah lagi merusak banyak orang,netral
814,814,814,adab lbh tinggi tingkatan nya di atas ilmu adab gk ber ilmu ya kurang lengkapap lagi ber ilmu gak ber adab eman lah,netral
815,815,815,yo pancen kudu sadar,netral
816,816,816,baca ayat alquran nya bukan baca artinya katanya miftah kiyaikalau baca artinya anak sd juga bisa kalau miftah gak bisa baca quran suruh yg di samping ente yg ikut tertawa ngakak yg katanya dia juga kiai yang punya pesantren ente bukan pendakwah agama tapi ente menjual agama,netral
817,817,817,memang lidah tdk bertulang ,netral
818,818,818,bagus kalo mengundurkan diriberarti anda tau dirisetelah ini usman ali yg harus diusut tertawanya sangat melecehkan sekali,netral
819,819,819,lantaran gus miftah  bpk si bkul es ky mendadak  donasi datang dr penjuru yutuber,netral
820,820,820,kapok ,netral
821,821,821,mungkin gus miftah hilaf  manusia ada hilafnya maka kalo toh kebanyakan gurau kbanyakan kepricut omongapalagi seorang dai kan seharusnya hati hati dan penuh tatakrana pada siapapun bgtu mnurun aku,netral
822,822,822,alhamdulillah  sipreman diskotik imi mundur juga,netral
823,823,823,ngapain nangis,netral
824,824,824,bagus lah,netral
825,825,825,alhamdulillah ustadz2 ga jelas mulai alloh buka aib2nya,netral
826,826,826,tangisan biawak,netral
